ID,Orgname,City,Zip
1240080,Gov Affairs,CHICAGO,60611
1240100,Memorial Physician Services,SPRINGFIELD,62704
1240103,Attorney,ALTON,62002
1240114,Jay Curtis Consulting LLC,CHICAGO,60625
1240124,Columbia University                     ,WORDEN,62097
1240142,Attorney,GLEN CARBON,62034
1240147,[24I Contribution],MORO,62067
1240165,Prairie Archaeology,SPRINGFIELD,62712
1240174,Glen Eagle Partners,EVANSTON,60201
1240182,Il Department on Aging,SPRINGFIELD,62703
1240183,Mid-America Emergency Physicians,LINCOLN,62656
1240186,Naval War College Foundation,CHICAGO,60657
1240237,Crop Risk Services,DECATUR,62523
1240262,Monogram Group,CHICAGO,60625
1240290,Mimosa Acoustics,CHAMPAIGN,61822
1240334,Kreider Services,DIXON,61021
1240442,Honeywell International,CHICAGO,60654
1240448,Unified Trust,SPRINGFIELD,62711
1240449,Verizon Media,URBANA,61801
1240462,[24I Contribution],GENEVA,60134
1240463,[24I Contribution],NAPERVILLE,60563
1240484,Planned Parenthood/Illinois,ATHENS,62613
1240490,Siu Medicine,SPRINGFIELD,62704
1240506,Pratt & Pratt PC,BLOOMINGTON,61701
1240507,Composer,CHAMPAIGN,61821
1240508,Kanoski Bresney,BLOOMINGTON,61705
1240515,Pain Management Center,SPRINGFIELD,62711
1240519,Indiana University,SPRINGFIELD,62702
1240549,Prairie Power,SPRINGFIELD,62704
1240566,Centerstone,FIELDON,62031
1240574,[24I Contribution],EDWARDSVILLE,62025
1240657,Johnson & Johnson,LOMBARD,60148
1240672,Strategic Advocacy Group,SPRINGFIELD,62712
1240724,[24I Contribution],LAKE BLUFF,60044
1240730,[24I Contribution],ELGIN,60124
1240736,Peace Works LLC,ELSAH,62028
1240749,Children's Museum of Illinois,DECATUR,62521
1240772,Howard Hughes Medical Institute,CHAMPAIGN,61822
1240776,University of Illinois/Urbana-Champaign,CHICAGO,60615
1240796,Capitol Strategies,SPRINGFIELD,62707
1240805,Gartner Inc,WHEATON,60189
1240810,J Street,HIGHLAND PARK,60035
1240929,Reviving American Jobs Again,PARK RIDGE,60068
1240940,Brad L Badgley PC,BELLEVILLE,62221
1240943,State of Illinois,CHATHAM,62629
1240975,Strategy Group,CHICAGO,60614
1240985,Inprentus,URBANA,61801
1240991,Iatp,SPRINGFIELD,62704
1241013,J Street,VERNON HILLS,60061
1241018,Hy-Vee Inc,ROCHESTER,62563
1241021,Keller Williams Trec,CHAMPAIGN,61820
1241029,McP Alternative Asset Partners,CLARENDON HILLS,60514
1241071,Ansel Law,URBANA,61801
1241075,Ctsp&C,CHICAGO,60602
124108,Team Scalise,CAMPUS,60920
1241142,Re/Max Realty,SPRINGFIELD,62704
1241148,St of Il,GLEN CARBON,62034
1241179,Rush University Hospital,OAK PARK,60302
1241203,Sangamon Township,MONTICELLO,61856
1241206,Rakuten,SPRINGFIELD,62704
1241218,Lobbyist,CHICAGO,60613
1241246,Sps 186,SPRINGFIELD,62704
1241282,Illinois State Museum System,MONTICELLO,61856
1241288,Real Estate Developer,DES PLAINES,60018
1241304,Attorney,URBANA,61801
1241306,First Presbyterian Church,DECATUR,62522
1241355,Consultant,MOUNT CARMEL,62863
1241363,Mental Health Counselor,ROCHESTER,62563
1241381,At Properties,CHICAGO,60614
1241423,Law Offices of Bonifield & Rosenstenge,BELLEVILLE,62220
1241468,State of Illinois,TINLEY PARK,60487
1241520,Illinois Dept of Transportation,ROCHESTER,62563
1241537,Attorney,CARROLLTON,62016
1241630,IT Consultant,URBANA,61801
1241646,Conservatory of Central Illinois,URBANA,61801
1241649,State of Illinois,WAPELLA,61777
1241652,Powerworld Corp,CHAMPAIGN,61821
1241653,Afni,SPRINGFIELD,62711
1241824,Glasgow & McClintock LLC,MONMOUTH,61462
1241877,Attorney,TAYLOR SPRINGS,62089
1241948,Psychotherapist,CHAMPAIGN,61822
1241960,Rrcc Law Firm,FAIRVIEW HEIGHTS,62208
1242004,Arkes Family Foundation,CHICAGO,60611
1242008,Univillinois,URBANA,61801
1242011,Codagami,CHAMPAIGN,61822
1242059,University of Illinois/Urbana-Champaign,ROCHESTER,62563
1242081,Lincoln Foundation,RIVERSIDE,60546
1242108,J&V Probst Pork,SIGEL,62462
1242163,Indeck Energy Services,BUFFALO GROVE,60089
1242166,Bed Bath & Beyond,HIGHLAND PARK,60035
1242169,PNC Bank Corp,CHICAGO,60631
1242172,Leyden High School District 212,OAK PARK,60301
1242190,Community Health Corp,CAIRO,62914
1242220,Cvs Minute Clinic,CHICAGO,60643
1242221,Laborers Local 100,SWANSEA,62226
1242225,Votesane PAC,COAL CITY,60416
1242227,Scates Farms,SHAWNEETOWN,62984
1242228,Dady & Hoffmann LLC,LOVES PARK,61111
1242324,Parkland College,URBANA,61801
1242332,Barnabas Helmy Design,ROCHESTER,62563
1242336,Illinois Workers Cpmpensation Commissi,DECATUR,62521
1242356,Northwestern University,CHICAGO,60602
1242362,Bigane Paving Co,EVERGREEN PARK,60805
1242388,Attorney,HAVANA,62644
1242394,League of Conservation Voters,CHICAGO,60614
1242402,Greenhouse Christian Coschool,WEST CHICAGO,60185
1242425,Islamic Foundation,NAPERVILLE,60540
1242438,Fox Valley Imaging,WARRENVILLE,60555
1242440,Oracle Corp,BOLINGBROOK,60490
1242485,Laundry Services,LITCHFIELD,62056
1242504,Midwest Physicians,LEMONT,60439
1242519,A Lincoln Book Shop,HIGHLAND PARK,60035
1242535,Caterpillar Inc,PEORIA HEIGHTS,61616
1242538,VA Hospital,BELLEVILLE,62223
1242545,League of Conservation Voters,OAK PARK,60304
1242552,Psychological Consulting,CHICAGO,60615
1242594,Usda,PEORIA,61615
1242608,Wasam Illinois University,MACOMB,61455
1242610,Caregiver,LAKE ZURICH,60047
1242614,Jenner & Block,CHICAGO,60605
1242647,Rw Ventures,CHICAGO,60614
1242665,League of Conservation Voters,GLENVIEW,60025
1242679,League of Conservation Voters,CHICAGO,60660
1242683,The Private Bank,CHICAGO,60622
1242708,Clayborne & Wagner Llp,BELLEVILLE,62223
1242736,Steyer Seeds,ROCK FALLS,61071
1242739,American Medical Assn,MARKHAM,60428
1242754,Poshard Foundation,MURPHYSBORO,62966
1242761,Draisine Ltd,NORMAL,61761
1242775,League of Conservation Voters,CHICAGO,60647
1242785,Votesane PAC,CHICAGO,60616
1242793,[24I Contribution],CHICAGO,60640
1242794,[24I Contribution],CHICAGO,60628
1242800,[24I Contribution],CHICAGO,60622
1242801,[24I Contribution],WEST CHICAGO,60186
1242844,Bookseller,RIVERWOODS,60015
1242877,Dupage Hs Dist 88,CAROL STREAM,60188
1242881,Principal Marvin Zonis Assoc,CHICAGO,60615
1242928,Holland & Knight,CHICAGO,60610
1242933,Farmer,VENEDY,62214
1242936,Pinnacle Financial Group,CHICAGO,60613
1242946,Social Worker,CHICAGO,60640
1242960,Communications Consultant,EVANSTON,60201
1242976,Cgs Technologies,TROY,62294
1242978,Loacl 1693 Chicago,BRADLEY,60915
1242989,Marine Bank,SPRINGFIELD,62711
1243018,Seamstress,CHAMPAIGN,61821
124303,Team Scalise,CHICAGO,60639
1243045,Graber Orthodontics,MUNDELEIN,60060
1243066,US Environmental Protection Agency,CRYSTAL LAKE,60012
1243075,Southern Illinois University,TAMAROA,62888
1243076,League of Conservation Voters,EVANSTON,60201
1243080,League of Conservation Voters,LITCHFIELD,62056
1243122,Hodges Loizzi Eisenhammer Rodick Kohn,PARK RIDGE,60068
1243132,State of Illinois,PEORIA,61614
1243140,Cascade Capital,CHICAGO,60659
1243154,Village of Northbrook,GRAYSLAKE,60030
1243160,Business Owner,NAPERVILLE,60564
1243165,Black Olive,CHICAGO,60605
1243177,Riley Safer Homes & Cancila,HIGHLAND PARK,60035
1243184,CVS Health,CHICAGO,60630
1243211,Rennert Counseling,ROCKFORD,61103
1243213,Habitat Co,CHICAGO,60614
1243232,Earlybird Software,CHICAGO,60647
1243235,Field Museum,CHICAGO,60615
1243261,JStreetPAC,CHICAGO,60645
1243305,Morrill & Assoc,CHICAGO,60606
1243330,Jelco Inc,WHEELING,60090
1243342,Attorney,MOUNT CARMEL,62863
1243371,Genev Advisors,BARRINGTON,60010
1243385,Senior Homes,GLEN ELLYN,60137
1243386,Ibew L U 601,DEWEY,61840
1243387,CSD Design Group,SPRINGFIELD,62704
1243396,Yoga Therapist,PARK RIDGE,60068
1243429,Arris Group                             ,NAPERVILLE,60564
1243440,Votesane PAC,ROCHELLE,61068
1243459,Duker & Haugh Funeral Homes,QUINCY,62305
1243461,New Trier Capital Partners,CHICAGO,60613
1243556,Holley Rosen Beard,SPRINGFIELD,62704
1243562,Clincal Counselor,CHICAGO,60615
1243586,Massac Co Housing Authority,METROPOLIS,62960
1243592,Auditor,CHICAGO,60657
1243626,Uscc,BARRINGTON,60010
1243642,Attorney,BELKNAP,62908
1243650,Lake Heart,VERNON HILLS,60061
1243686,Realty & Mortgage,NORTHBROOK,60062
1243687,Idot,SPRINGFIELD,62703
1243701,Giffin Winnig Cohen Bodewes Pc,SPRINGFIELD,62704
1243716,Cook-Witter Inc,SPRINGFIELD,62704
1243731,Illinois Institute of Technology,DARIEN,60561
1243776,Curcio Law Offices,CHICAGO,60601
1243802,Ev Lutheran Church In America,VILLA PARK,60181
1243835,Comcast Corp,CHICAGO,60605
1243866,Favor Inc,SPRINGFIELD,62711
1243891,Tressler Llp,LA GRANGE PARK,60526
1243906,Farming,FREEPORT,61032
124395,Team Scalise,CHRISTOPHER,62822
1243958,League of Conservation Voters,PEORIA,61614
1243964,Rush Univ Med Cntr,CHICAGO,60637
1243967,Il Atty General's Office,CHICAGO,60613
1244017,Rapoport Weisberg & Sims Pc,EVANSTON,60202
124406,Cabot Microelectrics,SAINT CHARLES,60174
1244068,Rachel & Chloe,EVANSTON,60201
1244100,Attorney,SPRINGFIELD,62702
1244174,Kankakee Area Career Center,BOURBONNAIS,60914
1244231,Lacuna Health,CHICAGO,60631
1244235,Attorney,QUINCY,62301
1244272,Illinois Coalition Against Sexual Assa,SPRINGFIELD,62703
1244285,Usps-Nalc,GRANITE CITY,62040
1244417,Comcast Corp,WINFIELD,60190
1244420,Votesane PAC,MCHENRY,60050
124445,Team Scalise,CHICAGO,60623
1244556,Kepler Group,CHICAGO,60660
1244561,Northern Illinois University,CHICAGO,60645
1244612,Governance Consultant,HIGHLAND PARK,60035
1244619,Cusd #303,SAINT CHARLES,60174
1244661,Latham & Watkins,CAROL STREAM,60188
1244666,Central Counties Health Centers,TAYLORVILLE,62568
1244727,Pdq Merchant Enterprises,SPRING GROVE,60081
1244746,Navarre Law Firm,CHICAGO,60605
1244758,Unicarriers Americas,UNION,60180
1244795,Cannon Design,CHICAGO,60626
1244803,Realtor,ALBANY,61230
1244823,Md Educator,MUNDELEIN,60060
1244824,Law Office of Guy S R Casey,DECATUR,62523
1244848,Cornerstone Government Affairs,CHATHAM,62629
1244903,Independent Contractor,LEMONT,60439
1244908,Reflexologist,URBANA,61801
1245030,Votas Healthcare,RIVERWOODS,60015
1245033,School District 186,SPRINGFIELD,62704
124504,Team Scalise,ALTON,62002
1245060,Votesane PAC,CHICAGO,60614
1245088,Volate Testaurant,CHICAGO,60647
1245143,Thunman Ass,SPRINGFIELD,62704
1245156,Hj Kessler Assoc,CHICAGO,60613
1245239,Board Member & Advisor,CHICAGO,60614
1245254,State of Illinois,CHESTER,62233
1245269,AT&T Inc,CHICAGO,60632
1245273,University of Illinois/Chicago,WINNETKA,60093
1245289,Votesane PAC,DOWNERS GROVE,60516
1245304,Coldwell Banker,HOMEWOOD,60430
1245305,Secretary of State,SPRINGFIELD,62704
1245488,AT&T Inc,O FALLON,62269
1245495,Ilworkers' Compensation Commission,EVANSTON,60202
1245523,Chicago Architecture Foundation,CHICAGO,60625
1245556,League of Conservation Voters,OAK PARK,60302
1245618,Bfkn Llp,CHICAGO,60647
1245690,Realtor,HIGHLAND PARK,60035
1245719,Votesane PAC,CHICAGO,60608
1245755,Siu Law School,MURPHYSBORO,62966
1245764,Quality Sharp Foods,PALOS HEIGHTS,60463
1245823,Farmer,STEWARDSON,62463
1245866,Self-Employed,CHICAGO,60603
1245983,Stewart's Remodeling,MORRIS,60450
1246141,National Tool,ANTIOCH,60002
1246170,Group One Trading,CHICAGO,60601
1246190,Forensic Audiology Consultants,BENSENVILLE,60106
1246293,Jacobs Ranch LLC,CHICAGO,60613
1246411,College of Dupage,DEERFIELD,60015
1246612,Vanderbilt University,CHICAGO,60608
1246757,[24I Contribution],AURORA,60598
1246830,Access Living,CHICAGO,60613
1246845,Epm Zen Consulting LLC,CHICAGO,60607
1247317,Burke Warren Mackay & Serritella,CHICAGO,60614
124748,Carpenter,PALOS HILLS,60465
1247489,W Suburban Currency Exchanges,CHICAGO,60614
124771,Objective Paradigm,CHICAGO,60611
1247727,Department of Veteran Affairs,EVANSTON,60201
1247875,Hearst,AURORA,60502
1247944,Chilmark Partners,CHICAGO,60611
1248003,Joliet Area Community Hospice M,JOLIET,60435
1248015,Hilton Worldwide,MELROSE PARK,60164
1248171,Goldman Sachs,CHICAGO,60614
1248175,Little City Foundation,CHICAGO,60607
1248181,Ui Labs,CHICAGO,60622
1248370,Morningside,CHICAGO,60611
1248413,Carter's Consulting,LONG GROVE,60047
1248414,Alg Research,CHICAGO,60622
1248424,Civis Analytics,CHICAGO,60614
1248429,Real Property Consultant,CHICAGO,60602
1248529,Indeck Power Equipment,INVERNESS,60010
124854,Protect Freedom PAC,GRAYSLAKE,60030
1248668,Majorclarity,NORMAL,61761
1248814,University of Chicago,LONG GROVE,60047
1248968,Peak6 Investments,CHICAGO,60640
1248972,Chicago Trading Co,WILMETTE,60091
1249073,Lisa R Underwood MD,WINFIELD,60190
1249081,Beam Suntory,CHICAGO,60661
124931,Team Graham,ALTAMONT,62411
1249332,Chapter 2 LLC,BANNOCKBURN,60015
1249492,American Hospital of Paris,CHICAGO,60622
1249602,Sugar Felsenthal Grais & Hammer Llp,CHICAGO,60616
1249613,Christ Lutheran,COLUMBIA,62236
1249619,Cnh Industrial,DARIEN,60561
1249630,Insurance Agent,MORTON GROVE,60053
1249637,People's Action,CHICAGO,60625
1249831,8oak Development,CHICAGO,60610
124992,Friends Of Nick Freitas,CHAMPAIGN,61822
1249922,Ragnar Benson Construction,SAINT CHARLES,60174
1249925,Fidelis,LOMBARD,60148
1249935,Christie Clinic,CHAMPAIGN,61822
1249943,Jenner & Block,CHICAGO,60622
1249946,Tai Ginsberg & Assoc,CHICAGO,60657
1249947,Leo Burnett Co,CHICAGO,60614
1249949,Hoh Group,CHICAGO,60602
1249954,Chambers Gasket & Manufacturing Co,CHICAGO,60651
1249955,Catapult Systems,WILMETTE,60091
1249961,Metropolitan Water Reclamation District,SCHAUMBURG,60193
1249971,Lakeshore Engineering,CHICAGO,60605
1250013,Levin & Perconti,CHICAGO,60642
1250019,Mk Capital,NORTHBROOK,60062
1250075,Sanford Health,BURR RIDGE,60527
1250089,Decorator,OAK PARK,60304
1250112,R4 Services,CHICAGO,60610
1250113,Anchor Mechanical,LEMONT,60439
1250115,Epstein,CLARENDON HILLS,60514
1250274,Community Care System,SPRINGFIELD,62702
125036,Team Scalise,SWANSEA,62226
1250376,Go2 Parttners,VILLA PARK,60181
1250523,Northwestern University Settlement Ass,SKOKIE,60077
1250525,PricewaterhouseCoopers                            ,GODFREY,62035
1250564,Delaware Place Advisory Services,CHICAGO,60610
125059,Team Graham,GRAND RIDGE,61325
125066,Attorney,ORLAND PARK,60462
1250668,Dupage Medical Group,OAK BROOK,60523
1250679,Vivid Seats,ROMEOVILLE,60446
1250693,Accountant,DOWNERS GROVE,60516
1250713,Hotelier Consultant,SCHILLER PARK,60176
1250816,Nopal Lands LLC,ELMHURST,60126
1250819,K5 Construction,KANKAKEE,60901
1250823,Fairview,KANKAKEE,60901
1250824,Sun Development,COLLINSVILLE,62234
1250830,STOR-LOC,KANKAKEE,60901
1250869,Robbins Schwartz,CHICAGO,60611
1250947,Elmhurst Hospital,EVANSTON,60202
125099,Allstate Insurance,WAUKEGAN,60087
1251152,Robinson Financial Group,SKOKIE,60076
1251156,Seasons Hospice/Villa Healthcare,SKOKIE,60076
1251157,Amt Group,SKOKIE,60076
1251158,Compass Health Center,NORTHBROOK,60062
1251185,Innovia,CHICAGO,60613
125122,Friends Of Matt Gaetz,HUNTLEY,60142
1251249,Northern Trust,MOKENA,60448
1251254,Wintrust Financial,CHICAGO,60611
1251298,It Starts Today                                   ,CHICAGO,60604
1251312,Educator,EVERGREEN PARK,60805
1251316,FGMK LLC,NORTHBROOK,60062
1251324,Maintenance,SCHILLER PARK,60176
1251378,Pediatrician,ROCKFORD,61107
1251384,Regal Beloit,ROSCOE,61073
1251385,Jockey,LIBERTYVILLE,60048
1251431,Psychologist,KENILWORTH,60043
1251462,Physician,HOFFMAN ESTATES,60192
1251497,Investor/Advisor/Educator,CHICAGO,60611
1251527,J&I Comm,CHICAGO,60614
1251544,Roger Baldwin Foundation of Aclu Of Illinois,EVANSTON,60201
125157,Georgia United Victory,VERNON HILLS,60061
1251649,Cannondesign,CHICAGO,60654
1251651,Filmmaker,CHICAGO,60613
1251743,Cannon Design,CHICAGO,60654
1251761,Madison Dearborn Partners,WINNETKA,60093
1251773,Master Control Systems,LAKE FOREST,60045
1251826,Shetland Properties,WEST CHICAGO,60185
1251837,Riverside Investment,CHICAGO,60606
1252014,Tai San Chef,ELMHURST,60126
1252016,Clayco Inc,DOWNERS GROVE,60515
1252017,C-U News Agency,CHAMPAIGN,61821
1252044,3CC Chicago,GLENVIEW,60025
1252054,Amazon Web Services,BARRINGTON,60010
1252064,Owner,HERRIN,62948
1252221,Professor,CHICAGO,60625
1252300,Pak Source,MOLINE,61265
1252307,Malaika Early Learning Center,HIGHLAND PARK,60035
1252341,Whazat Technology,HAWTHORN WOODS,60047
1252379,Henry Brothers Co,PALOS PARK,60464
1252396,Pharm Buyer,FRANKFORT,60423
1252399,Regional Transportation Authority,SOUTH BARRINGTON,60010
1252492,Footprint Retail,LAKE FOREST,60045
1252690,Dept of Veterans Affairs,WILLOWBROOK,60527
125283,Southern Illinois University,GLENARM,62536
1252863,Sweets,LAKE FOREST,60045
125311,Team Graham,PUTNAM,61560
1253196,American Airlines,PECATONICA,61063
1253371,Comcast Corp,WEST DUNDEE,60118
1253373,VMWare Inc,GURNEE,60031
1253377,Dundee Animal Hospital,ALGONQUIN,60102
1253420,Qltrading,WINNETKA,60093
1253427,L3 0 Ventures LLC,CHICAGO,60611
1253464,David A Axelrod & Assoc O C,CHICAGO,60603
1253466,Nixon Peabody LLP,ELMHURST,60126
1253474,Metro Water Reclamation,EVANSTON,60203
1253477,Accenture,WHEATON,60187
1253565,Parkside Realty,CHICAGO,60611
1253587,Professor,CHICAGO,60611
1253652,West Suburban Women's Health,WESTMONT,60559
1253663,Alliance Pathology,NAPERVILLE,60540
1253673,Control Metals,HIGHLAND PARK,60035
125368,Friends Of Matt Gaetz,WILMETTE,60091
1253700,Sargent & Lundy,BARRINGTON,60010
1253703,Mizkan America,KILDEER,60047
1253709,Sloan Valve Co,FRANKLIN PARK,60131
1253712,Community School District 99,DOWNERS GROVE,60516
1253716,AbbVie Inc,LAKE ZURICH,60047
1253719,Equity Residential,BARTLETT,60103
1253729,Kkp Group,CHICAGO,60606
125374,Team Graham,CHICAGO,60707
1253760,Aer Services,SKOKIE,60076
1253770,Pro-israel America PAC,CHICAGO,60614
1253771,Pro-israel America PAC,CHICAGO,60610
1253800,Smith & Weik LLC,CAROL STREAM,60188
1253814,Broadhaven Capital Partners,CHICAGO,60610
1253838,Juvo,SKOKIE,60077
1253863,Underwriters Laboratories,BARTLETT,60103
1253890,Clinical Psychologist,CHICAGO,60611
1253894,St Charles Public Library Dist,WARRENVILLE,60555
1253895,Vedder Price PC,EVANSTON,60201
1253948,Sidley Austin LLP,CHICAGO,60637
1253951,Shore Point Advisory LLC,CHICAGO,60610
1253959,Senak Keegan Gleason & Smith,CHICAGO,60655
1253960,Stripes,CHAMPAIGN,61821
1253972,Health Care Service Corp,DOWNERS GROVE,60515
1253975,Wcag,DOWNERS GROVE,60515
1253977,Cayuse LLC,HAWTHORN WOODS,60047
1253982,JetBlue Airways,LAKE ZURICH,60047
1253983,Cagan Management Group,LINCOLNWOOD,60712
1253986,Cibc Bank Usa,WHEATON,60189
1253998,Claire's Stores,WHEATON,60189
1254008,Altus Capital Partners,NORTHFIELD,60093
1254030,Fooda Inc,CHICAGO,60647
1254046,Indian Prairie School District 204,DOWNERS GROVE,60515
1254052,Glenbard West,WHEATON,60187
1254055,North Dupage Special Education,ROSELLE,60172
1254057,Memorial Library,FOX RIVER GROVE,60021
1254061,Chartis Group,BARRINGTON,60010
1254119,Commscope Inc,HOFFMAN ESTATES,60010
1254129,Stanley Black & Decker,BARTLETT,60103
1254146,AT&T Inc,ELGIN,60123
1254147,State of Illinois,ITASCA,60143
1254160,Nkcfo LLC,BATAVIA,60510
1254163,Coffee Studio,CHICAGO,60660
1254176,Sonoscan Inc,LOMBARD,60148
1254177,Health Connections Networks,WHEATON,60187
1254185,Pro-israel America PAC,CHICAGO,60645
1254186,Community Specialists,CHICAGO,60610
1254190,Linden Capital Partners,CHICAGO,60657
1254192,Ubs Financial Services,HIGHLAND PARK,60035
1254193,First Site,BLOOMINGTON,61701
1254209,TD Ameritrade,WOODRIDGE,60517
1254234,Ucsd 300,BARRINGTON,60010
1254238,Robert N Honig Attorney At Law,ELMHURST,60126
1254246,Landscaping,DOWNERS GROVE,60516
1254254,Nexamp,HINSDALE,60521
1254259,Propllr,CHICAGO,60661
1254297,Expedia Group,DOWNERS GROVE,60515
1254305,College of Dupage,NAPERVILLE,60563
1254323,Comptia,DOWNERS GROVE,60515
1254342,Real Estate Executive,LINCOLNSHIRE,60069
1254347,CDW Corp,ELMHURST,60126
1254349,Morningside Group,CHICAGO,60660
125435,Georgia United Victory,NEW LENOX,60451
1254355,Kyiv Mohyla Foundation,CHICAGO,60612
1254375,United Parcel Service,PALATINE,60067
1254406,Writer,HINSDALE,60521
1254412,Real Estate,WILLOWBROOK,60527
1254425,Grossman Group,WESTMONT,60559
1254428,Pancor Construction & Development,BARRINGTON,60010
1254435,Argonne National Laboratory             ,DOWNERS GROVE,60515
1254446,Ceda,CHICAGO,60610
1254470,Il School District 217,GLEN ELLYN,60137
1254498,Spirit Tea,CHICAGO,60622
1254568,Baird,CHICAGO,60622
1254580,Rush University Medical Center,LOMBARD,60148
1254585,Options Clearing Corp,WHEATON,60187
1254587,Community Presbyterian Church,CLARENDON HILLS,60514
1254592,E On,GLEN ELLYN,60137
1254642,Pro-israel America PAC,LINCOLNSHIRE,60069
1254644,Post,CHICAGO,60613
1254646,Jenner & Block,WHEATON,60187
1254678,Solomon Cordwell Buenz,CHICAGO,60611
1254684,Amita St Joseph Hospital,ST CHARLES,60174
1254694,Gill & Portis,ALGONQUIN,60102
1254695,Cliftonlarsonallen,CHICAGO,60606
1254714,McHenry County College,VILLAGE OF LAKEWOOD,60014
1254730,Comm Consolidated School Dist 89,WHEATON,60189
1254773,Fremont Public Library,LAKE ZURICH,60047
1254774,Zurich Insurance Na,PALATINE,60067
1254778,Imperial Group,NORTHBROOK,60062
1254794,Equitrust Life Insurance,WHEATON,60189
1254798,Wrc Research Systems,DOWNERS GROVE,60515
1254815,Bdo Usa,HINSDALE,60521
1254816,Swc Technology Partners,HINSDALE,60521
1254824,Professional Analysis,ROLLING MEADOWS,60008
1254825,Envista,DOWNERS GROVE,60515
1254838,Benjamin F Edwards,GLEN ELLYN,60137
1254839,CSI Forensics Consultant,GLEN ELLYN,60137
1254840,Amita Mercy,HAMPSHIRE,60140
1254841,Mercy Hospital,HAMPSHIRE,60140
1254848,Meltwater,NAPERVILLE,60563
1254851,Cambridge Consulting Services,ELMHURST,60126
1254867,Motorola Solutions,HAWTHORN WDS,60047
1254879,Soo Line Railroad Co,PALATINE,60067
1254931,Medicaid Innovation,CHICAGO,60610
1255031,Kirkland & Ellis,OAK PARK,60304
1255069,Alliance Healthcare Services,GLEN ELLYN,60137
1255079,Bruning & Assoc,CRYSTAL LAKE,60014
1255135,Menu Collective,HINSDALE,60521
1255169,Wolcott Group,GLEN ELLYN,60137
1255189,Sawdust Investments,CHICAGO,60606
1255193,Sonova Group,GLEN ELLYN,60137
1255315,Publisher,CHICAGO,60622
1255317,North Suburban Pediatrics,EVANSTON,60201
1255323,Gold Leaf Capital,CHICAGO,60615
1255370,Lakefront Pt LLC,CHICAGO,60601
1255372,Trimarco Radencich LLC,NAPERVILLE,60540
1255373,Jen Lucas Designs,FOX RIVER GROVE,60021
1255376,Rdi Group,ITASCA,60143
1255384,Woodridge District 68,DOWNERS GROVE,60515
1255401,Phycom Inc,MORTON GROVE,60053
125543,Protect Freedom PAC,HUNTLEY,60142
1255441,Travel Consultant,EVANSTON,60201
1255457,Bnb Realty Partners LLC,BUFFALO GROVE,60089
1255458,Psychologist,CHICAGO,60603
1255464,Coldwell Banker,WESTMONT,60559
1255465,Centennial Counseling Center,WHEATON,60187
1255470,T-Mobile USA,CARY,60013
1255478,Nuna,EVANSTON,60202
1255489,Adams Street Partners,WINNETKA,60093
1255501,Mulherin Rehfeldt & Varchetto,GLEN ELLYN,60137
1255509,Boston Consulting Group,WINNETKA,60093
1255541,Healthcare Transformation,SKOKIE,60076
1255544,Options Clearing Corp,RIVER FOREST,60305
1255552,State of Illinois,WHEATON,60187
1255568,Gvwgroup,HIGHLAND PARK,60035
1255576,PayPal Inc,CHICAGO,60613
1255589,Sifter Sp LLC,WINNETKA,60093
1255594,Mary Kay Cosmetics,WEST CHICAGO,60185
1255600,W&W Consulting,CHICAGO,60615
1255607,Video Producer,BROOKFIELD,60513
1255613,McNeil Communications,MOLINE,61265
1255692,Resolute Public Affairs,CHICAGO,60601
1255743,Inn of Naples Hotel,HINSDALE,60521
1255756,Cherion,LAKE ZURICH,60047
1255801,Ubs Financial Services,CHICAGO,60690
1255806,Best Money Moves,CHICAGO,60640
125613,Save America,CHRISMAN,61924
1256544,Cornerstone Government Affairs,CHICAGO,60654
1256545,Vivid Seats,ARLINGTON HEIGHTS,60004
1256610,St John's Lutheran Church,ROCK ISLAND,61201
125664,Team Graham,ROCHESTER,62563
1256677,Brustin & Lundblad,CHICAGO,60602
125675,Friends Of Nick Freitas,LISLE,60532
1256782,Brian Hurst Ltd,LOMBARD,60148
1256846,Kal'Ish Vegan,CHICAGO,60640
1256852,Euromonitor International,CHICAGO,60625
1256942,Coapt,CHICAGO,60640
125785,Friends Of Matt Gaetz,FAIRFIELD,62837
1257860,Kujawski & Assoc-Injury,O FALLON,62269
1257903,Illinois Dept of Transportation,GLENVIEW,60025
1258259,Teacher,CHICAGO,60645
1258861,Fox Swibel,LOMBARD,60148
1258862,Northwestern Mutual,NORTH BARRINGTON,60010
1259157,First Trust,SAINT CHARLES,60175
1259203,Hogan Marren Babbo & Rose,EVANSTON,60201
1259206,McDonald's Corp,CHICAGO,60601
1259207,Achille Benko & Duvall CPAs,CHICAGO,60641
1259253,Grand Oaks Landscaping,VERNON HILLS,60061
1259291,Children's Hospital of Philadelphia,CHICAGO,60611
1259357,Next Level Healthcare,CHICAGO,60615
1259368,United Airlines,PLAINFIELD,60585
1259409,Presence Health,ELMWOOD PARK,60707
1259487,HCD International,EVANSTON,60202
1259508,Visual Artists,CHICAGO,60601
1259659,Jcdecaux,CHICAGO,60642
1259762,Jb Hunt Transport Services,ELMHURST,60126
1260009,Continuum Health Care,MONTGOMERY,60538
1260012,Sales Representative,ELMHURST,60126
1260013,Midland States Bank,PRINCETON,61356
1260158,Agr Ltd,WINNETKA,60093
126194,Advocate Physicians,WESTERN SPRINGS,60558
126267,Friends Of Nick Freitas,FORSYTH,62535
